"‹¯¨""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Mounting Type,Operating Temperature,Applications,Ratings,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Features,Lead Style,Column1
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-6444-1-ND,GRM2165C1H222GA01D,Murata Electronics North America,CAP CER 2200PF 50V 2% NP0 0805,9934,0,0.28,0,1,Cut Tape (CT),GRM,2200pF,¶ñ2%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://psearch.murata.com/capacitor/product/GRM216R71H222KA01%23.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-9744-1-ND,GRM216R71H222KA01D,Murata Electronics North America,CAP CER 2200PF 50V 10% X7R 0805,11750,0,0.1,0,1,Cut Tape (CT),GRM,2200pF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-6448-1-ND,GRM2165C2A222JA01D,Murata Electronics North America,CAP CER 2200PF 100V 5% NP0 0805,1263,0,0.22,0,1,Cut Tape (CT),GRM,2200pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://psearch.murata.com/capacitor/product/GRM2165C1H221JA01%23.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1616-1-ND,GRM2165C1H221JA01D,Murata Electronics North America,CAP CER 220PF 50V 5% NP0 0805,5669,0,0.16,0,1,Cut Tape (CT),GRM,220pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1607-1-ND,GRM2165C2A221JA01D,Murata Electronics North America,CAP CER 220PF 100V 5% NP0 0805,5426,0,0.18,0,1,Cut Tape (CT),GRM,220pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-6458-1-ND,GRM21A7U2E221JW31D,Murata Electronics North America,CAP CER 220PF 250V 5% U2J 0805,1840,0,0.27,0,1,Cut Tape (CT),GRM,220pF,¶ñ5%,250V,U2J,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,
http://psearch.murata.com/capacitor/product/GRM216R71H221KA01%23.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-9743-1-ND,GRM216R71H221KA01D,Murata Electronics North America,CAP CER 220PF 50V 10% X7R 0805,7950,0,0.12,0,1,Cut Tape (CT),GRM,220pF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-5534-1-ND,GRM21A5C2E220JW01D,Murata Electronics North America,CAP CER 22PF 250V 5% NP0 0805,15288,0,0.29,0,1,Cut Tape (CT),GRM,22pF,¶ñ5%,250V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1591-1-ND,GRM2195C2A220JZ01D,Murata Electronics North America,CAP CER 22PF 100V 5% NP0 0805,0,0,Call,0,1,Cut Tape (CT),GRM,22pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,onhand
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1719-1-ND,GRM21BR60J226ME39L,Murata Electronics North America,CAP CER 22UF 6.3V 20% X5R 0805,1194250,0,0.29,0,1,Cut Tape (CT),GRM,22uF,¶ñ20%,6.3V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6471-1-ND,GRM21BR60J226ME39K,Murata Electronics North America,CAP CER 22UF 6.3V 20% X5R 0805,18605,0,0.37,0,1,Cut Tape (CT),GRM,22uF,¶ñ20%,6.3V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6468-1-ND,GRM21BE70G226ME51L,Murata Electronics North America,CAP CER 22UF 4V 20% X7U 0805,9381,0,0.37,0,1,Cut Tape (CT),GRM,22uF,¶ñ20%,4V,X7U,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6464-1-ND,GRM21BC80G226ME39L,Murata Electronics North America,CAP CER 22UF 4V 20% X6S 0805,2760,0,0.37,0,1,Cut Tape (CT),GRM,22uF,¶ñ20%,4V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-9955-1-ND,GRM21BC80J226ME51L,Murata Electronics North America,CAP CER 22UF 6.3V 20% X6S 0805,0,0,0.25,0,1,Cut Tape (CT),GRM,22uF,¶ñ20%,6.3V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10511-1-ND,GRM21BR61A226ME51L,Murata Electronics North America,CAP CER 22UF 10V 20% X5R 0805,0,0,0.26,0,1,Cut Tape (CT),GRM,22uF,¶ñ20%,10V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-9950-1-ND,GRM219R60J226ME47D,Murata Electronics North America,CAP CER 22UF 6.3V 20% X5R 0805,0,0,0.32,0,1,Cut Tape (CT),GRM,22uF,¶ñ20%,6.3V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10491-1-ND,GRM219C80E226ME47D,Murata Electronics North America,CAP CER 22UF 2.5V 20% X6S 0805,0,0,0.38,0,1,Cut Tape (CT),GRM,22uF,¶ñ20%,2.5V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-9951-1-ND,GRM219R61A226MEA0D,Murata Electronics North America,CAP CER 22UF 10V 20% X5R 0805,0,0,0.4,0,1,Cut Tape (CT),GRM,22uF,¶ñ20%,10V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-9952-1-ND,GRM219R61C226ME15L,Murata Electronics North America,CAP CER 22UF 16V 20% X5R 0805,0,0,0.49,0,1,Cut Tape (CT),GRM,22uF,¶ñ20%,16V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-9956-1-ND,GRM21BC81C226ME44L,Murata Electronics North America,CAP CER 22UF 16V 20% X6S 0805,0,0,0.55,0,1,Cut Tape (CT),GRM,22uF,¶ñ20%,16V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-9959-1-ND,GRM21BD71A226ME44L,Murata Electronics North America,CAP CER 22UF 10V 20% X7T 0805,0,0,0.55,0,1,Cut Tape (CT),GRM,22uF,¶ñ20%,10V,X7T,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1629-1-ND,GRM2165C1H242JA01D,Murata Electronics North America,CAP CER 2400PF 50V 5% NP0 0805,40112,0,0.22,0,1,Cut Tape (CT),GRM,2400pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1608-1-ND,GRM2165C2A241JA01D,Murata Electronics North America,CAP CER 240PF 100V 5% NP0 0805,2252,0,0.2,0,1,Cut Tape (CT),GRM,240pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1630-1-ND,GRM2165C1H272JA01D,Murata Electronics North America,CAP CER 2700PF 50V 5% NP0 0805,18947,0,0.22,0,1,Cut Tape (CT),GRM,2700pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-8286-1-ND,GRM2165C1H272JA01J,Murata Electronics North America,CAP CER 2700PF 50V 5% NP0 0805,9285,0,0.22,0,1,Cut Tape (CT),GRM,2700pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://psearch.murata.com/capacitor/product/GRM2165C1H271JA01%23.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-9738-1-ND,GRM2165C1H271JA01D,Murata Electronics North America,CAP CER 270PF 50V 5% NP0 0805,2796,0,0.16,0,1,Cut Tape (CT),GRM,270pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1609-1-ND,GRM2165C2A271JA01D,Murata Electronics North America,CAP CER 270PF 100V 5% NP0 0805,537,0,0.19,0,1,Cut Tape (CT),GRM,270pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-5535-1-ND,GRM21A5C2E270JW01D,Murata Electronics North America,CAP CER 27PF 250V 5% NP0 0805,19744,0,0.3,0,1,Cut Tape (CT),GRM,27pF,¶ñ5%,250V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,onhand
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3337-1-ND,GRM21BR61C335KA88L,Murata Electronics North America,CAP CER 3.3UF 16V 10% X5R 0805,57807,0,0.38,0,1,Cut Tape (CT),GRM,3.3uF,¶ñ10%,16V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6486-1-ND,GRM21BR71E335KA73L,Murata Electronics North America,CAP CER 3.3UF 25V 10% X7R 0805,6836,0,0.56,0,1,Cut Tape (CT),GRM,3.3uF,¶ñ10%,25V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6482-1-ND,GRM21BR71C335KA99L,Murata Electronics North America,CAP CER 3.3UF 16V 10% X7R 0805,17047,0,0.59,0,1,Cut Tape (CT),GRM,3.3uF,¶ñ10%,16V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6478-1-ND,GRM21BR71A335KA99L,Murata Electronics North America,CAP CER 3.3UF 10V 10% X7R 0805,4000,0,0.58,0,1,Cut Tape (CT),GRM,3.3uF,¶ñ10%,10V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1713-1-ND,GRM21BR60J335KA11L,Murata Electronics North America,CAP CER 3.3UF 6.3V 10% X5R 0805,52115,0,0.54,0,1,Cut Tape (CT),GRM,3.3uF,¶ñ10%,6.3V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1714-1-ND,GRM21BR60J335MA11L,Murata Electronics North America,CAP CER 3.3UF 6.3V 20% X5R 0805,9493,0,0.54,0,1,Cut Tape (CT),GRM,3.3uF,¶ñ20%,6.3V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM219F51A335ZA01-01.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-1744-1-ND,GRM219F51A335ZA01D,Murata Electronics North America,CAP CER 3.3UF 10V Y5V 0805,1505,0,0.52,0,1,Cut Tape (CT),GRM,3.3uF,"-20%, +80%",10V,Y5V (F),"Surface Mount, MLCC",-30¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-8313-1-ND,GRM21BR61E335KA12L,Murata Electronics North America,CAP CER 3.3UF 25V 10% X5R 0805,0,0,0.42,0,1,Cut Tape (CT),GRM,3.3uF,¶ñ10%,25V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-1706-1-ND,GRM219R61A335KE19D,Murata Electronics North America,CAP CER 3.3UF 10V 10% X5R 0805,0,0,Call,0,1,Cut Tape (CT),GRM,3.3uF,¶ñ10%,10V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1631-1-ND,GRM2165C1H302JA01D,Murata Electronics North America,CAP CER 3000PF 50V 5% NP0 0805,26752,0,0.25,0,1,Cut Tape (CT),GRM,3000pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1632-1-ND,GRM2165C1H332JA01D,Murata Electronics North America,CAP CER 3300PF 50V 5% NP0 0805,27246,0,0.19,0,1,Cut Tape (CT),GRM,3300pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-3531-1-ND,GRM21AR72E332KW01D,Murata Electronics North America,CAP CER 3300PF 250V 10% X7R 0805,21500,0,0.2,0,1,Cut Tape (CT),GRM,3300pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-8287-1-ND,GRM2165C1H332FA01J,Murata Electronics North America,CAP CER 3300PF 50V 1% NP0 0805,27203,0,0.38,0,1,Cut Tape (CT),GRM,3300pF,¶ñ1%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-8291-1-ND,GRM2165C2A332JA01D,Murata Electronics North America,CAP CER 3300PF 100V 5% NP0 0805,1942,0,0.29,0,1,Cut Tape (CT),GRM,3300pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://psearch.murata.com/capacitor/product/GRM216R71H332KA01%23.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-9745-1-ND,GRM216R71H332KA01D,Murata Electronics North America,CAP CER 3300PF 50V 10% X7R 0805,7988,0,0.11,0,1,Cut Tape (CT),GRM,3300pF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-3316-1-ND,GRM2165C1H331JA01D,Murata Electronics North America,CAP CER 330PF 50V 5% NP0 0805,15304,0,0.18,0,1,Cut Tape (CT),GRM,330pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-9739-1-ND,GRM2165C1H331FA01D,Murata Electronics North America,CAP CER 330PF 50V 1% NP0 0805,7930,0,0.29,0,1,Cut Tape (CT),GRM,330pF,¶ñ1%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1610-1-ND,GRM2165C2A331JA01D,Murata Electronics North America,CAP CER 330PF 100V 5% NP0 0805,2932,0,0.19,0,1,Cut Tape (CT),GRM,330pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-5536-1-ND,GRM21A5C2E330JW01D,Murata Electronics North America,CAP CER 33PF 250V 5% NP0 0805,7007,0,0.3,0,1,Cut Tape (CT),GRM,33pF,¶ñ5%,250V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1592-1-ND,GRM2195C2A330JZ01D,Murata Electronics North America,CAP CER 33PF 100V 5% NP0 0805,4523,0,0.14,0,1,Cut Tape (CT),GRM,33pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,onhand
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-3318-1-ND,GRM2165C1H362JA01D,Murata Electronics North America,CAP CER 3600PF 50V 5% NP0 0805,12914,0,0.25,0,1,Cut Tape (CT),GRM,3600pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-3045-1-ND,GRM2165C1H392JA01D,Murata Electronics North America,CAP CER 3900PF 50V 5% NP0 0805,483,0,0.25,0,1,Cut Tape (CT),GRM,3900pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-1645-1-ND,GRM219R72A392KA01D,Murata Electronics North America,CAP CER 3900PF 100V 10% X7R 0805,50,0,0.192,0,10,Cut Tape (CT),GRM,3900pF,¶ñ10%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
